pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,duration_us,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,250000,2,275,55.3461,38.32396909090906,37.659,45.1317,55.3461,36.331,17050,5,0,0,5153,5,0,0,0.02932551319648094,0.0,0.02932551319648094,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,250000,3,275,56.7338,41.51715781818184,38.987,56.3045,56.7338,35.999,17050,55,0,0,5883,55,0,0,0.3225806451612903,0.0,0.3225806451612903,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,250000,3,275,56.325,38.32557781818184,37.671,55.7702,56.325,36.3613,17050,10,0,0,5275,10,0,0,0.05865102639296188,0.0,0.05865102639296188,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,250000,3,275,56.0203,38.189600727272705,37.6107,55.7634,56.0203,36.331,17050,12,0,0,5242,12,0,0,0.07038123167155426,0.0,0.07038123167155426,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,250000,4,275,55.7384,40.80839236363638,38.9216,54.7475,55.7384,35.667,17050,40,0,0,5549,40,0,0,0.23460410557184752,0.0,0.23460410557184752,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,250000,4,275,43.953,38.05567818181817,37.6038,43.7558,43.953,36.3754,17050,0,0,0,5083,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,250000,4,275,44.0794,37.949883999999955,37.3704,43.6926,44.0794,36.319,17050,0,0,0,5076,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,250000,5,275,57.7912,40.60306799999997,38.987,56.7952,57.7912,35.987,17050,83,0,0,5616,83,0,0,0.4868035190615836,0.0,0.4868035190615836,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,250000,5,275,44.0571,37.8614538181818,37.6358,43.9814,44.0571,36.331,17050,0,0,0,5052,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,250000,5,275,45.3224,37.95945672727272,37.6192,44.7318,45.3224,36.0195,17050,0,0,0,5117,0,0,0,0.0,0.0,0.0,0.0
