pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,500000,1,115,76.66272173913046,56.2067,146.343,172.752,51.9834,14145,787,0,0,8061,757,0,0,5.563803464121598,0.0,5.351714386709085,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,1,115,78.0390408695652,72.776,139.335,205.983,51.9834,14145,824,1,0,8292,778,0,0,5.8253799929303645,0.007069635913750442,5.500176740897844,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,500000,2,115,81.2038365217391,57.9798,204.544,240.265,51.9834,14145,852,0,0,7984,819,0,0,6.023329798515377,0.0,5.790031813361612,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,2,115,81.32617826086955,59.9514,224.425,224.883,51.9834,14145,845,1,0,7818,801,0,0,5.973842347119123,0.007069635913750442,5.662778366914104,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,500000,3,115,84.21550869565219,58.6541,190.291,321.041,51.9834,14145,988,1,0,8125,942,0,0,6.984800282785437,0.007069635913750442,6.659597030752916,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,3,115,85.28696347826087,60.551,201.109,225.428,51.9834,14145,1014,1,0,8336,952,0,0,7.168610816542948,0.007069635913750442,6.730293389890421,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,500000,4,115,81.11850260869561,91.1866,174.509,175.651,51.9834,14145,896,0,0,9165,896,0,0,6.334393778720396,0.0,6.334393778720396,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,4,115,81.48106782608693,90.9094,172.417,176.341,51.9834,14145,888,0,0,9215,888,0,0,6.277836691410393,0.0,6.277836691410393,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,500000,5,115,82.73053043478255,72.0411,151.678,160.382,51.9834,14145,966,0,0,8787,966,0,0,6.829268292682927,0.0,6.829268292682927,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,5,115,83.79868521739131,88.2411,142.134,147.53,51.9834,14145,976,0,0,8942,976,0,0,6.899964651820431,0.0,6.899964651820431,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,500000,6,115,89.09985913043477,91.7246,184.708,188.302,51.9834,14145,1096,0,0,9122,1056,0,0,7.748320961470484,0.0,7.465535524920466,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,6,115,90.08303304347825,91.4307,182.364,183.986,51.9834,14145,1132,0,0,9126,1056,0,0,8.002827854365501,0.0,7.465535524920466,0.0
