pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,duration_us,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.2 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,500000,5,275,61.1587,55.802466181818154,55.1896,60.8267,61.1587,53.9754,33825,0,0,0,9042,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,2000000,1,275,481.941,203.84098181818172,177.299,372.425,481.941,175.214,134750,437,0,0,50827,437,0,0,0.32430426716141003,0.0,0.32430426716141003,0.0
tornado,1100,m,reps_uniform_draws,reps_dfp,reps,-dfp_low_uniform,0.25,2000000,1,275,191.303,184.20007272727273,184.002,189.961,191.303,178.782,134750,0,0,0,41967,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_share,reps_dfp,reps,,0.25,2000000,1,275,179.026,177.2241745454545,177.182,178.854,179.026,176.19,134750,0,0,0,34220,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.2 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,2000000,1,275,180.692,177.41137818181804,177.366,179.701,180.692,176.186,134750,0,0,0,35199,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,2000000,2,275,349.784,213.57464363636362,178.418,346.811,349.784,173.862,134750,593,0,0,56703,593,0,0,0.4400742115027829,0.0,0.4400742115027829,0.0
tornado,1100,m,reps_uniform_draws,reps_dfp,reps,-dfp_low_uniform,0.25,2000000,2,275,192.619,184.75078181818185,184.35,191.366,192.619,178.955,134750,0,0,0,42192,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_share,reps_dfp,reps,,0.25,2000000,2,275,180.113,177.29899999999984,177.182,179.393,180.113,175.866,134750,0,0,0,34357,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.2 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,2000000,2,275,183.06,177.82618181818194,177.778,182.061,183.06,175.739,134750,0,0,0,36511,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,2000000,3,275,488.322,205.10806909090905,177.399,428.506,488.322,175.522,134750,467,0,0,51766,467,0,0,0.34656771799628944,0.0,0.34656771799628944,0.0
tornado,1100,m,reps_uniform_draws,reps_dfp,reps,-dfp_low_uniform,0.25,2000000,3,275,193.252,184.61936000000006,184.249,191.677,193.252,179.524,134750,0,0,0,42156,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_share,reps_dfp,reps,,0.25,2000000,3,275,178.733,177.1725818181817,177.117,178.703,178.733,176.19,134750,0,0,0,34194,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.2 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,2000000,3,275,185.675,177.6115054545454,177.438,183.322,185.675,175.862,134750,0,0,0,35614,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,2000000,4,275,521.054,221.52282181818188,177.178,499.912,521.054,173.862,134750,864,0,0,55298,864,0,0,0.6411873840445269,0.0,0.6411873840445269,0.0
tornado,1100,m,reps_uniform_draws,reps_dfp,reps,-dfp_low_uniform,0.25,2000000,4,275,201.359,185.1064072727271,184.554,195.965,201.359,179.006,134750,0,0,0,42348,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_share,reps_dfp,reps,,0.25,2000000,4,275,179.366,177.2393381818181,177.182,178.749,179.366,175.899,134750,0,0,0,34292,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.2 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,2000000,4,275,185.88,178.09918545454548,177.518,183.197,185.88,175.993,134750,26,0,0,36457,26,0,0,0.019294990723562153,0.0,0.019294990723562153,0.0
tornado,1100,m,fpar,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,2000000,5,275,354.631,201.03712727272722,176.93,351.831,354.631,174.456,134750,447,0,0,49797,447,0,0,0.33172541743970313,0.0,0.33172541743970313,0.0
tornado,1100,m,reps_uniform_draws,reps_dfp,reps,-dfp_low_uniform,0.25,2000000,5,275,192.017,184.25202545454542,183.971,190.371,192.017,179.491,134750,0,0,0,42202,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_share,reps_dfp,reps,,0.25,2000000,5,275,178.946,177.10732727272722,177.041,178.699,178.946,176.162,134750,0,0,0,34227,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.2 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,2000000,5,275,179.674,177.46461454545448,177.366,179.392,179.674,175.858,134750,0,0,0,35602,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,5000000,1,275,1213.45,490.85609818181814,422.556,1063.39,1213.45,418.975,336600,458,0,0,133720,458,0,0,0.13606654783125371,0.0,0.13606654783125371,0.0
tornado,1100,m,reps_uniform_draws,reps_dfp,reps,-dfp_low_uniform,0.25,5000000,1,275,453.082,437.2812763636369,436.667,450.559,453.082,424.306,336600,0,0,0,105425,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_share,reps_dfp,reps,,0.25,5000000,1,275,423.293,421.49544727272735,421.491,423.2,423.293,419.948,336600,0,0,0,85839,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.2 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,5000000,1,275,424.115,421.6098690909087,421.604,423.769,424.115,419.944,336600,0,0,0,87469,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,5000000,2,275,861.768,513.7615781818181,423.264,852.904,861.768,417.62,336600,622,0,0,147347,622,0,0,0.18478906714200832,0.0,0.18478906714200832,0.0
tornado,1100,m,reps_uniform_draws,reps_dfp,reps,-dfp_low_uniform,0.25,5000000,2,275,458.411,438.90409090909094,438.229,455.599,458.411,427.2,336600,0,0,0,106172,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_share,reps_dfp,reps,,0.25,5000000,2,275,428.92,421.5711018181818,421.48,425.588,428.92,419.948,336600,0,0,0,86212,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.2 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,5000000,2,275,426.139,422.0435927272725,421.936,425.187,426.139,419.59,336600,0,0,0,89964,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,5000000,3,275,1218.7,492.36919999999986,422.399,1072.56,1218.7,419.28,336600,508,0,0,133245,508,0,0,0.1509209744503862,0.0,0.1509209744503862,0.0
tornado,1100,m,reps_uniform_draws,reps_dfp,reps,-dfp_low_uniform,0.25,5000000,3,275,456.219,437.86963272727274,437.25,452.892,456.219,425.913,336600,0,0,0,106010,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_share,reps_dfp,reps,,0.25,5000000,3,275,423.326,421.3985854545456,421.353,423.195,423.326,419.952,336600,0,0,0,85781,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.2 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,5000000,3,275,425.036,421.63059272727253,421.608,424.2,425.036,419.62,336600,0,0,0,88152,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,5000000,4,275,1281.55,535.5245999999996,422.232,1235.24,1281.55,417.62,336600,903,0,0,145429,903,0,0,0.26827094474153296,0.0,0.26827094474153296,0.0
tornado,1100,m,reps_uniform_draws,reps_dfp,reps,-dfp_low_uniform,0.25,5000000,4,275,474.842,438.79354545454555,437.485,469.923,474.842,423.97,336600,0,0,0,106613,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_share,reps_dfp,reps,,0.25,5000000,4,275,426.273,421.5693709090906,421.386,424.629,426.273,419.954,336600,0,0,0,86287,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.2 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,5000000,4,275,443.664,422.50258545454534,421.775,431.979,443.664,419.944,336600,26,0,0,90009,26,0,0,0.007724301841948901,0.0,0.007724301841948901,0.0
tornado,1100,m,fpar,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,5000000,5,275,862.82,482.0651927272731,421.894,860.062,862.82,419.163,336600,444,0,0,129645,444,0,0,0.1319073083778966,0.0,0.1319073083778966,0.0
tornado,1100,m,reps_uniform_draws,reps_dfp,reps,-dfp_low_uniform,0.25,5000000,5,275,454.62,436.9357818181816,436.537,450.535,454.62,426.973,336600,0,0,0,105913,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_share,reps_dfp,reps,,0.25,5000000,5,275,423.639,421.33872727272706,421.276,423.212,423.639,419.948,336600,0,0,0,85735,0,0,0,0.0,0.0,0.0,0.0
