pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,5,220,100.27536863636365,92.7206,263.287,283.33,51.9834,27060,2776,3,0,18605,2558,0,0,10.258684405025868,0.011086474501108648,9.453067257945307,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,1,220,351.23481818181835,327.354,820.616,9383.84,173.862,107800,2300,26,0,67988,1909,0,0,2.1335807050092765,0.02411873840445269,1.7708719851576995,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,1,220,304.36931363636387,323.448,747.747,831.437,173.862,107800,2107,18,0,68030,1847,0,0,1.9545454545454546,0.016697588126159554,1.7133580705009277,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,2,220,332.53605454545453,336.474,685.805,869.21,173.862,107800,2543,10,0,71344,2407,0,0,2.3589981447124306,0.00927643784786642,2.232838589981447,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,2,220,331.6076909090909,333.33,702.372,857.257,173.862,107800,2546,5,0,71342,2424,0,0,2.3617810760667903,0.00463821892393321,2.24860853432282,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,3,220,318.02632272727266,325.756,676.918,686.226,173.862,107800,2419,9,0,67307,2103,0,0,2.243970315398887,0.008348794063079777,1.950834879406308,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,3,220,321.08628181818176,332.58,684.566,899.704,173.862,107800,2383,10,0,68417,2107,0,0,2.2105751391465676,0.00927643784786642,1.9545454545454546,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,4,220,365.2083227272725,333.686,1116.47,1170.68,173.862,107800,2820,8,0,68638,2545,0,0,2.6159554730983303,0.0074211502782931356,2.3608534322820036,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,4,220,369.18020454545467,334.99,1115.25,1165.63,173.862,107800,2781,4,0,70742,2620,0,0,2.579777365491651,0.0037105751391465678,2.430426716141002,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,5,220,346.3711136363637,334.297,972.742,999.036,173.862,107800,2812,21,0,70532,2353,0,0,2.608534322820037,0.01948051948051948,2.1827458256029684,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,5,220,347.3363636363638,336.199,931.208,1028.11,173.862,107800,2827,16,0,71743,2562,0,0,2.622448979591837,0.014842300556586271,2.3766233766233764,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,1,440,36.46541318181817,34.1626,135.414,249.154,19.4816,11000,721,0,0,6540,528,0,0,6.554545454545455,0.0,4.8,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,1,440,34.34965363636365,30.4146,135.092,137.074,19.4816,11000,548,0,0,6516,501,0,0,4.9818181818181815,0.0,4.554545454545455,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,2,440,35.09485318181816,35.3552,60.8486,136.922,19.4816,11000,615,0,0,6960,574,0,0,5.590909090909091,0.0,5.218181818181818,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,2,440,35.47231227272726,35.3869,134.399,135.922,19.4816,11000,632,0,0,6943,580,0,0,5.745454545454545,0.0,5.2727272727272725,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,3,440,34.70029772727274,35.1965,60.7462,136.254,19.4816,11000,619,0,0,6806,596,0,0,5.627272727272727,0.0,5.418181818181818,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,3,440,34.66590227272725,35.1658,60.7565,137.62,19.4816,11000,623,0,0,6759,602,0,0,5.663636363636364,0.0,5.472727272727273,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,4,440,35.78637045454546,35.1317,85.887,138.35,19.4816,11000,926,0,0,6797,873,0,0,8.418181818181818,0.0,7.9363636363636365,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,4,440,35.868136590909074,35.1317,81.4594,135.27,19.4816,11000,921,0,0,6770,870,0,0,8.372727272727273,0.0,7.909090909090909,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,5,440,35.58043227272726,35.2528,133.394,136.914,19.4816,11000,533,0,0,6846,474,0,0,4.845454545454546,0.0,4.3090909090909095,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,100000,5,440,35.66846590909089,35.2579,134.586,139.884,19.4816,11000,574,0,0,6884,490,0,0,5.218181818181818,0.0,4.454545454545454,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,1,440,122.75602250000004,116.719,295.848,539.07,51.9834,54120,8261,12,0,44368,7777,0,0,15.264227642276422,0.022172949002217297,14.369918699186991,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,1,440,119.63134500000001,107.824,280.512,303.892,51.9834,54120,8070,11,0,45068,7861,0,0,14.911308203991132,0.02032520325203252,14.525129342202513,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,2,440,128.96794522727282,132.012,259.146,328.951,51.9834,54120,9055,4,0,45375,8912,0,0,16.731337767923133,0.007390983000739098,16.467110125646713,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,2,440,127.51417818181818,131.208,261.167,302.567,51.9834,54120,8946,2,0,44918,8828,0,0,16.529933481152995,0.003695491500369549,16.31189948263119,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,3,440,126.75198477272718,124.629,259.486,289.829,51.9834,54120,8752,4,0,45268,8657,0,0,16.171470805617147,0.007390983000739098,15.995934959349594,0.0
