pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,500000,4,2880,488.3510086805554,479.18,875.633,7877.31,125.111,354240,129637,58,0,332435,125325,0,0,36.59581074977417,0.01637308039747064,35.3785569105691,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,500000,5,2877,490.4026524852284,485.657,927.232,14306.8,62.9218,354077,155921,60,0,331837,125739,0,0,44.03590179537219,0.016945466664030705,35.511767214475945,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,500000,6,2879,493.5828182354984,482.304,970.379,6305.64,80.2219,354169,130426,54,0,331084,124914,0,0,36.82592208804272,0.01524695837298013,35.26960292967482,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,500000,6,2879,492.8031354637024,480.764,991.418,7909.8,100.886,354169,130545,66,0,331007,124872,0,0,36.859521866679465,0.018635171344753492,35.25774418427361,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,500000,7,2880,484.2814234027783,478.559,951.55,3420.09,86.3224,354240,129624,76,0,331309,124563,0,0,36.59214092140921,0.02145438121047877,35.16344850948509,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,500000,7,2878,485.85772432244687,478.755,940.115,6374.24,94.3526,354098,131201,73,0,331775,124702,0,0,37.05217199758259,0.020615761738275843,35.21680438748595,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,500000,8,2879,495.3553386592568,485.556,915.314,5669.48,102.296,354169,130669,61,0,331863,125630,0,0,36.89453340072112,0.017223415939847924,35.47176630365729,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,500000,8,2879,493.30231316429393,484.474,930.68,3049.9,81.3126,354175,136597,61,0,332159,125416,0,0,38.56765723159455,0.01722312416178443,35.410743276628786,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,500000,9,2878,500.35292435719356,481.917,898.767,23867.2,70.4942,354098,131523,30,0,330866,125557,0,0,37.14310727538704,0.008472230851346237,35.45826296674932,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,500000,9,2880,493.4793760416664,483.142,880.523,7063.09,131.657,354240,129933,45,0,331537,125684,0,0,36.67936991869919,0.012703252032520325,35.47990063233966,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,500000,10,2879,491.36628680097334,483.847,867.864,5369.82,97.9157,354170,133941,56,0,330719,125308,0,0,37.818279357370756,0.01581161589067397,35.3807493576531,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,500000,10,2878,498.8813265462136,484.107,892.926,12278.6,75.0498,354100,131501,60,0,331484,125526,0,0,37.136684552386335,0.016944365998305563,35.44930810505507,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,2000000,1,2880,1901.2732517361117,1860.52,3446.13,11316.9,191.337,1411200,130112,80,0,1335594,125080,0,0,9.219954648526077,0.005668934240362812,8.863378684807257,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,2000000,1,2879,1881.3691851337226,1865.15,3447.22,6984.78,187.28,1410762,130712,81,0,1337809,124896,0,0,9.265347379643059,0.005741577955743067,8.853087905685014,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,2000000,2,2880,1880.0197364583307,1880.05,3238.55,7267.65,219.498,1411200,129655,72,0,1335093,125359,0,0,9.187570861678005,0.00510204081632653,8.883149092970521,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,2000000,2,2879,1880.6207453977054,1866.6,3246.37,9288.13,198.431,1410762,130648,92,0,1340438,125524,0,0,9.260810824221236,0.006521298418868668,8.897602855761638,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,2000000,3,2879,1902.342535255298,1871.72,3518.66,7634.74,383.356,1410762,132840,65,0,1337674,125622,0,0,9.416187847418628,0.004607439100287646,8.904549456251303,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,2000000,3,2877,1901.6253625304123,1861.37,3540.46,11197.4,388.422,1409886,132427,67,0,1338545,125598,0,0,9.392745229046888,0.004752157266615882,8.908379826454054,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,2000000,4,2879,1879.2977575547065,1873.78,3382.38,9120.81,186.329,1410764,130578,78,0,1334851,125190,0,0,9.25583584497478,0.005528919082142725,8.873915126839075,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,2000000,4,2879,1880.2335877040684,1877.87,3360.14,4607.76,195.332,1410772,136989,100,0,1333722,125102,0,0,9.71021539979529,0.007088317601993802,8.867627086446285,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,2000000,5,2880,1879.5096697916656,1887.24,3512.76,5452.83,320.577,1411200,129967,71,0,1335588,125747,0,0,9.20967970521542,0.0050311791383219956,8.910643424036282,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,2000000,6,2879,1898.4387565126767,1868.91,3619.64,5241.75,206.715,1410759,130808,94,0,1333973,125186,0,0,9.272171930145404,0.006663079944909088,8.87366304237648,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,2000000,6,2880,1898.1943611111087,1869.08,3658.26,8338.4,206.852,1411200,130297,97,0,1335926,124849,0,0,9.233064058956916,0.006873582766439909,8.847009637188208,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,2000000,7,2879,1875.4421698506449,1857.75,3515.06,13733.9,212.648,1410762,130688,74,0,1331637,124684,0,0,9.263646171359875,0.00524539220648132,8.838060565850228,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,2000000,7,2880,1872.0671871527752,1858.42,3454.08,6184.18,305.12,1411200,129803,97,0,1337219,124779,0,0,9.198058390022675,0.006873582766439909,8.842049319727892,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,2000000,8,2879,1900.5207641542245,1894.22,3513.81,6522.03,254.693,1410762,131110,70,0,1337993,125604,0,0,9.293559083672513,0.004961857492617465,8.903273550038914,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,2000000,9,2879,1898.717953803399,1883.87,3349.15,4955.98,301.545,1410760,131051,83,0,1332488,125593,0,0,9.289390115965862,0.005883353653349967,8.902506450423886,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,2000000,9,2879,1894.281322681486,1873.11,3321.46,10498.1,355.38,1410762,131053,69,0,1337089,125609,0,0,9.289518713999952,0.004890973814151501,8.903627968431245,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.8,2000000,10,2880,1895.3204208333336,1877.89,3394.6,9262.72,209.323,1411200,130025,94,0,1334114,125279,0,0,9.213789682539682,0.006660997732426304,8.877480158730158,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.8,2000000,10,2878,1882.6016226546205,1872.57,3280.16,7418.66,195.796,1410324,131840,80,0,1334537,125203,0,0,9.348206511411561,0.005672455407409929,8.877605429674317,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,100000,1,3239,127.31815532571774,121.597,245.419,3548.74,23.1266,81000,127289,35,0,79981,123977,0,0,157.14691358024692,0.043209876543209874,153.058024691358,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,100000,1,3240,134.1075397222223,121.033,247.768,20529.7,33.8779,81000,126277,29,0,79930,123422,0,0,155.89753086419753,0.03580246913580247,152.37283950617285,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,100000,2,3239,128.653998209324,122.273,253.95,3171.68,35.4384,81000,127641,32,0,79945,124328,0,0,157.5814814814815,0.03950617283950617,153.49135802469135,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,100000,2,3239,130.7561037665946,121.812,251.864,6777.17,37.7451,81000,127757,40,0,79886,124379,0,0,157.7246913580247,0.04938271604938271,153.5543209876543,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,100000,3,3238,127.56067498455853,122.708,244.211,4485.75,23.689,81000,129224,31,0,80088,125441,0,0,159.5358024691358,0.03827160493827161,154.86543209876544,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,100000,3,3239,132.25617119481322,122.912,253.365,7407.0,27.3886,81000,128520,31,0,80084,125358,0,0,158.66666666666666,0.03827160493827161,154.76296296296297,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,100000,4,3240,128.08455728395066,121.886,257.883,2649.15,27.9195,81000,127703,45,0,80073,124972,0,0,157.65802469135804,0.05555555555555555,154.28641975308642,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,100000,4,3239,133.04474263661638,122.273,247.436,21421.8,31.8736,81000,128638,34,0,80061,125030,0,0,158.81234567901234,0.04197530864197531,154.35802469135803,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,100000,5,3239,130.02995032417428,121.773,248.534,8755.66,23.3254,81000,127629,34,0,80150,124255,0,0,157.56666666666666,0.04197530864197531,153.40123456790124,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,100000,5,3237,129.85773351869017,122.228,244.581,11747.9,23.5806,81000,131089,45,0,80069,124398,0,0,161.83827160493829,0.05555555555555555,153.57777777777778,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,100000,6,3238,127.1901193638053,120.892,245.891,5239.69,27.9152,81000,128476,36,0,80024,124101,0,0,158.61234567901235,0.044444444444444446,153.2111111111111,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,100000,6,3237,129.228963824529,121.178,253.785,6392.03,24.1182,81000,129468,39,0,79984,123996,0,0,159.83703703703705,0.04814814814814815,153.0814814814815,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,100000,7,3240,124.94187302469149,120.903,250.725,778.868,26.66,81000,127431,44,0,79851,124917,0,0,157.32222222222222,0.05432098765432099,154.21851851851852,0.0
